"Step","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_194149 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_193951 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_193614 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240426_193423 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240426_193211 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240426_192935 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_192417 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240426_160730 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_062033 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_cosine_20240425_061736 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_contrastive_20240425_061326 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240425_053932 - rollout/ep_clip_rew_mean__MAX","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean__MIN","CartPole_siglip-base-patch16-224k_goal_baseline_reg_20240424_150631 - rollout/ep_clip_rew_mean__MAX"
"959","0.10919848829507828","0.10919848829507828","0.10919848829507828","-1.4587817192077637","-1.4587817192077637","-1.4587817192077637","197.44949340820312","197.44949340820312","197.44949340820312","15.887113571166992","15.887113571166992","15.887113571166992","10.324263572692871","10.324263572692871","10.324263572692871","197.0314178466797","197.0314178466797","197.0314178466797","0.6588057279586792","0.6588057279586792","0.6588057279586792","-0.29464009404182434","-0.29464009404182434","-0.29464009404182434","16.8378849029541","16.8378849029541","16.8378849029541","10.8070707321167","10.8070707321167","10.8070707321167","13.823127746582031","13.823127746582031","13.823127746582031","196.12879943847656","196.12879943847656","196.12879943847656","","",""
"960","0.11348080635070801","0.11348080635070801","0.11348080635070801","-1.483011245727539","-1.483011245727539","-1.483011245727539","197.45904541015625","197.45904541015625","197.45904541015625","15.877890586853027","15.877890586853027","15.877890586853027","10.297479629516602","10.297479629516602","10.297479629516602","197.03152465820312","197.03152465820312","197.03152465820312","0.6777821183204651","0.6777821183204651","0.6777821183204651","-0.2964880168437958","-0.2964880168437958","-0.2964880168437958","16.825157165527344","16.825157165527344","16.825157165527344","10.723519325256348","10.723519325256348","10.723519325256348","13.801041603088379","13.801041603088379","13.801041603088379","196.1224365234375","196.1224365234375","196.1224365234375","","",""
"961","0.10886330157518387","0.10886330157518387","0.10886330157518387","-1.4882128238677979","-1.4882128238677979","-1.4882128238677979","197.45877075195312","197.45877075195312","197.45877075195312","15.856281280517578","15.856281280517578","15.856281280517578","10.276430130004883","10.276430130004883","10.276430130004883","197.03196716308594","197.03196716308594","197.03196716308594","0.6460031867027283","0.6460031867027283","0.6460031867027283","-0.2931370735168457","-0.2931370735168457","-0.2931370735168457","16.760276794433594","16.760276794433594","16.760276794433594","10.582704544067383","10.582704544067383","10.582704544067383","13.813926696777344","13.813926696777344","13.813926696777344","196.12062072753906","196.12062072753906","196.12062072753906","","",""
"962","0.09774462133646011","0.09774462133646011","0.09774462133646011","-1.5044505596160889","-1.5044505596160889","-1.5044505596160889","197.45814514160156","197.45814514160156","197.45814514160156","15.910897254943848","15.910897254943848","15.910897254943848","10.167232513427734","10.167232513427734","10.167232513427734","197.03240966796875","197.03240966796875","197.03240966796875","0.6916214823722839","0.6916214823722839","0.6916214823722839","-0.2855170965194702","-0.2855170965194702","-0.2855170965194702","16.760452270507812","16.760452270507812","16.760452270507812","10.50817584991455","10.50817584991455","10.50817584991455","13.85797119140625","13.85797119140625","13.85797119140625","196.12049865722656","196.12049865722656","196.12049865722656","","",""
"963","0.08583488315343857","0.08583488315343857","0.08583488315343857","-1.5128103494644165","-1.5128103494644165","-1.5128103494644165","197.457275390625","197.457275390625","197.457275390625","15.915977478027344","15.915977478027344","15.915977478027344","10.061966896057129","10.061966896057129","10.061966896057129","197.03201293945312","197.03201293945312","197.03201293945312","0.7041751146316528","0.7041751146316528","0.7041751146316528","-0.2723873257637024","-0.2723873257637024","-0.2723873257637024","16.796384811401367","16.796384811401367","16.796384811401367","10.430974960327148","10.430974960327148","10.430974960327148","13.860179901123047","13.860179901123047","13.860179901123047","196.1205291748047","196.1205291748047","196.1205291748047","","",""
"964","0.0953497365117073","0.0953497365117073","0.0953497365117073","-1.4973154067993164","-1.4973154067993164","-1.4973154067993164","197.445556640625","197.445556640625","197.445556640625","15.903968811035156","15.903968811035156","15.903968811035156","10.028679847717285","10.028679847717285","10.028679847717285","197.03199768066406","197.03199768066406","197.03199768066406","0.7094139456748962","0.7094139456748962","0.7094139456748962","-0.24706293642520905","-0.24706293642520905","-0.24706293642520905","16.765962600708008","16.765962600708008","16.765962600708008","10.373719215393066","10.373719215393066","10.373719215393066","13.871294975280762","13.871294975280762","13.871294975280762","196.11688232421875","196.11688232421875","196.11688232421875","","",""
"965","0.09280627220869064","0.09280627220869064","0.09280627220869064","-1.4961929321289062","-1.4961929321289062","-1.4961929321289062","197.4339599609375","197.4339599609375","197.4339599609375","15.893186569213867","15.893186569213867","15.893186569213867","9.971051216125488","9.971051216125488","9.971051216125488","197.03204345703125","197.03204345703125","197.03204345703125","0.7437652945518494","0.7437652945518494","0.7437652945518494","-0.2661181092262268","-0.2661181092262268","-0.2661181092262268","16.76411247253418","16.76411247253418","16.76411247253418","10.372746467590332","10.372746467590332","10.372746467590332","13.847349166870117","13.847349166870117","13.847349166870117","196.11721801757812","196.11721801757812","196.11721801757812","","",""
"966","0.08872292935848236","0.08872292935848236","0.08872292935848236","-1.5004128217697144","-1.5004128217697144","-1.5004128217697144","197.42974853515625","197.42974853515625","197.42974853515625","15.883028030395508","15.883028030395508","15.883028030395508","9.973869323730469","9.973869323730469","9.973869323730469","197.03179931640625","197.03179931640625","197.03179931640625","0.780726432800293","0.780726432800293","0.780726432800293","-0.26891541481018066","-0.26891541481018066","-0.26891541481018066","16.79002571105957","16.79002571105957","16.79002571105957","10.29355525970459","10.29355525970459","10.29355525970459","13.859292030334473","13.859292030334473","13.859292030334473","196.11566162109375","196.11566162109375","196.11566162109375","","",""
"967","0.0998132973909378","0.0998132973909378","0.0998132973909378","-1.4918889999389648","-1.4918889999389648","-1.4918889999389648","197.4364471435547","197.4364471435547","197.4364471435547","15.871962547302246","15.871962547302246","15.871962547302246","9.980777740478516","9.980777740478516","9.980777740478516","197.03216552734375","197.03216552734375","197.03216552734375","0.826231837272644","0.826231837272644","0.826231837272644","-0.25551173090934753","-0.25551173090934753","-0.25551173090934753","16.790433883666992","16.790433883666992","16.790433883666992","10.227253913879395","10.227253913879395","10.227253913879395","13.790445327758789","13.790445327758789","13.790445327758789","196.11341857910156","196.11341857910156","196.11341857910156","","",""
"968","0.08163147419691086","0.08163147419691086","0.08163147419691086","-1.5019466876983643","-1.5019466876983643","-1.5019466876983643","197.4365692138672","197.4365692138672","197.4365692138672","15.71280288696289","15.71280288696289","15.71280288696289","9.804291725158691","9.804291725158691","9.804291725158691","197.03196716308594","197.03196716308594","197.03196716308594","0.8541461825370789","0.8541461825370789","0.8541461825370789","-0.24906253814697266","-0.24906253814697266","-0.24906253814697266","16.772335052490234","16.772335052490234","16.772335052490234","10.157242774963379","10.157242774963379","10.157242774963379","13.800652503967285","13.800652503967285","13.800652503967285","196.11216735839844","196.11216735839844","196.11216735839844","","",""
"969","0.09804780781269073","0.09804780781269073","0.09804780781269073","-1.5012247562408447","-1.5012247562408447","-1.5012247562408447","197.4272003173828","197.4272003173828","197.4272003173828","15.693893432617188","15.693893432617188","15.693893432617188","9.630248069763184","9.630248069763184","9.630248069763184","197.0316619873047","197.0316619873047","197.0316619873047","0.910209596157074","0.910209596157074","0.910209596157074","-0.256752073764801","-0.256752073764801","-0.256752073764801","16.766870498657227","16.766870498657227","16.766870498657227","10.091996192932129","10.091996192932129","10.091996192932129","13.792274475097656","13.792274475097656","13.792274475097656","196.10684204101562","196.10684204101562","196.10684204101562","","",""
"970","0.10523393750190735","0.10523393750190735","0.10523393750190735","-1.500867486000061","-1.500867486000061","-1.500867486000061","197.43568420410156","197.43568420410156","197.43568420410156","15.621438026428223","15.621438026428223","15.621438026428223","9.454643249511719","9.454643249511719","9.454643249511719","197.0318603515625","197.0318603515625","197.0318603515625","0.9619243741035461","0.9619243741035461","0.9619243741035461","-0.25155001878738403","-0.25155001878738403","-0.25155001878738403","16.78727149963379","16.78727149963379","16.78727149963379","10.016819953918457","10.016819953918457","10.016819953918457","13.757416725158691","13.757416725158691","13.757416725158691","196.10499572753906","196.10499572753906","196.10499572753906","","",""
"971","0.1122804656624794","0.1122804656624794","0.1122804656624794","-1.5003151893615723","-1.5003151893615723","-1.5003151893615723","197.42469787597656","197.42469787597656","197.42469787597656","15.554787635803223","15.554787635803223","15.554787635803223","9.25448989868164","9.25448989868164","9.25448989868164","197.03184509277344","197.03184509277344","197.03184509277344","0.9684329032897949","0.9684329032897949","0.9684329032897949","-0.24926283955574036","-0.24926283955574036","-0.24926283955574036","16.796682357788086","16.796682357788086","16.796682357788086","9.947646141052246","9.947646141052246","9.947646141052246","13.80922794342041","13.80922794342041","13.80922794342041","196.10574340820312","196.10574340820312","196.10574340820312","","",""
"972","0.11868999153375626","0.11868999153375626","0.11868999153375626","-1.501861572265625","-1.501861572265625","-1.501861572265625","197.4232635498047","197.4232635498047","197.4232635498047","15.442570686340332","15.442570686340332","15.442570686340332","9.05627727508545","9.05627727508545","9.05627727508545","197.03237915039062","197.03237915039062","197.03237915039062","1.015551209449768","1.015551209449768","1.015551209449768","-0.2365657240152359","-0.2365657240152359","-0.2365657240152359","16.81392478942871","16.81392478942871","16.81392478942871","9.952052116394043","9.952052116394043","9.952052116394043","13.787986755371094","13.787986755371094","13.787986755371094","196.10130310058594","196.10130310058594","196.10130310058594","","",""
"973","0.11456997692584991","0.11456997692584991","0.11456997692584991","-1.5005745887756348","-1.5005745887756348","-1.5005745887756348","197.4222869873047","197.4222869873047","197.4222869873047","15.332243919372559","15.332243919372559","15.332243919372559","8.858973503112793","8.858973503112793","8.858973503112793","197.0321044921875","197.0321044921875","197.0321044921875","1.046557903289795","1.046557903289795","1.046557903289795","-0.21476362645626068","-0.21476362645626068","-0.21476362645626068","16.776447296142578","16.776447296142578","16.776447296142578","9.908676147460938","9.908676147460938","9.908676147460938","13.81365966796875","13.81365966796875","13.81365966796875","196.10154724121094","196.10154724121094","196.10154724121094","","",""
"974","0.1224239394068718","0.1224239394068718","0.1224239394068718","-1.4870080947875977","-1.4870080947875977","-1.4870080947875977","197.4181671142578","197.4181671142578","197.4181671142578","15.227726936340332","15.227726936340332","15.227726936340332","8.708984375","8.708984375","8.708984375","197.03213500976562","197.03213500976562","197.03213500976562","1.0260026454925537","1.0260026454925537","1.0260026454925537","-0.18898338079452515","-0.18898338079452515","-0.18898338079452515","16.739290237426758","16.739290237426758","16.739290237426758","9.855778694152832","9.855778694152832","9.855778694152832","13.854031562805176","13.854031562805176","13.854031562805176","196.1013641357422","196.1013641357422","196.1013641357422","","",""
"975","0.11314864456653595","0.11314864456653595","0.11314864456653595","-1.4689956903457642","-1.4689956903457642","-1.4689956903457642","197.4260711669922","197.4260711669922","197.4260711669922","15.123449325561523","15.123449325561523","15.123449325561523","8.575329780578613","8.575329780578613","8.575329780578613","197.0321502685547","197.0321502685547","197.0321502685547","1.0685713291168213","1.0685713291168213","1.0685713291168213","-0.18835607171058655","-0.18835607171058655","-0.18835607171058655","16.74696922302246","16.74696922302246","16.74696922302246","9.857491493225098","9.857491493225098","9.857491493225098","13.830997467041016","13.830997467041016","13.830997467041016","196.09918212890625","196.09918212890625","196.09918212890625","","",""
"976","0.11806710064411163","0.11806710064411163","0.11806710064411163","-1.453826665878296","-1.453826665878296","-1.453826665878296","197.42344665527344","197.42344665527344","197.42344665527344","15.040494918823242","15.040494918823242","15.040494918823242","8.437803268432617","8.437803268432617","8.437803268432617","197.03208923339844","197.03208923339844","197.03208923339844","1.0883135795593262","1.0883135795593262","1.0883135795593262","-0.19843226671218872","-0.19843226671218872","-0.19843226671218872","16.732656478881836","16.732656478881836","16.732656478881836","9.86335277557373","9.86335277557373","9.86335277557373","13.786702156066895","13.786702156066895","13.786702156066895","196.0970458984375","196.0970458984375","196.0970458984375","","",""
"977","0.1367538869380951","0.1367538869380951","0.1367538869380951","-1.441900610923767","-1.441900610923767","-1.441900610923767","197.4122314453125","197.4122314453125","197.4122314453125","15.008373260498047","15.008373260498047","15.008373260498047","8.347189903259277","8.347189903259277","8.347189903259277","197.0314483642578","197.0314483642578","197.0314483642578","1.080071210861206","1.080071210861206","1.080071210861206","-0.19214268028736115","-0.19214268028736115","-0.19214268028736115","16.76702308654785","16.76702308654785","16.76702308654785","9.868826866149902","9.868826866149902","9.868826866149902","13.743134498596191","13.743134498596191","13.743134498596191","196.094482421875","196.094482421875","196.094482421875","","",""
"978","0.14741738140583038","0.14741738140583038","0.14741738140583038","-1.425952434539795","-1.425952434539795","-1.425952434539795","197.41049194335938","197.41049194335938","197.41049194335938","14.952027320861816","14.952027320861816","14.952027320861816","8.24998664855957","8.24998664855957","8.24998664855957","197.03155517578125","197.03155517578125","197.03155517578125","1.0689175128936768","1.0689175128936768","1.0689175128936768","-0.17968353629112244","-0.17968353629112244","-0.17968353629112244","16.786277770996094","16.786277770996094","16.786277770996094","9.86748218536377","9.86748218536377","9.86748218536377","13.791287422180176","13.791287422180176","13.791287422180176","196.0906982421875","196.0906982421875","196.0906982421875","","",""
"979","0.13798174262046814","0.13798174262046814","0.13798174262046814","-1.3935343027114868","-1.3935343027114868","-1.3935343027114868","197.413818359375","197.413818359375","197.413818359375","14.941387176513672","14.941387176513672","14.941387176513672","8.196063995361328","8.196063995361328","8.196063995361328","197.03094482421875","197.03094482421875","197.03094482421875","1.1119476556777954","1.1119476556777954","1.1119476556777954","-0.16384556889533997","-0.16384556889533997","-0.16384556889533997","16.767444610595703","16.767444610595703","16.767444610595703","9.869635581970215","9.869635581970215","9.869635581970215","13.789246559143066","13.789246559143066","13.789246559143066","196.0913848876953","196.0913848876953","196.0913848876953","","",""
