"Step","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_contrastive_20240425_052240 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_goal_baseline_reg_20240425_051828 - rollout/ep_clip_rew_mean__MAX","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MIN","CartPole_laion2b_s34b_b79k_cosine_20240425_051521 - rollout/ep_clip_rew_mean__MAX","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MIN","CartPole_CLIPViT_contrastive_20240423_092934 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_1.0alpha_goal_baseline_reg_20240421_084411 - rollout/ep_clip_rew_mean__MAX","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MIN","CartPole_3mill_CLIP_cosine_20240420_091709 - rollout/ep_clip_rew_mean__MAX"
"1532","-6.8576979637146","-6.8576979637146","-6.8576979637146","188.7017364501953","188.7017364501953","188.7017364501953","53.03610610961914","53.03610610961914","53.03610610961914","","","","","","","","",""
"1533","-6.863597393035889","-6.863597393035889","-6.863597393035889","188.7023468017578","188.7023468017578","188.7023468017578","53.09431457519531","53.09431457519531","53.09431457519531","","","","","","","","",""
"1534","-6.867043495178223","-6.867043495178223","-6.867043495178223","188.70045471191406","188.70045471191406","188.70045471191406","53.03805160522461","53.03805160522461","53.03805160522461","","","","","","","","",""
"1535","-6.8737406730651855","-6.8737406730651855","-6.8737406730651855","188.69863891601562","188.69863891601562","188.69863891601562","52.92998123168945","52.92998123168945","52.92998123168945","","","","","","","","",""
"1536","-6.880431652069092","-6.880431652069092","-6.880431652069092","188.6990509033203","188.6990509033203","188.6990509033203","52.96934509277344","52.96934509277344","52.96934509277344","","","","","","","","",""
"1537","-6.8887224197387695","-6.8887224197387695","-6.8887224197387695","188.700439453125","188.700439453125","188.700439453125","52.98161315917969","52.98161315917969","52.98161315917969","","","","","","","","",""
"1538","-6.894607067108154","-6.894607067108154","-6.894607067108154","188.70181274414062","188.70181274414062","188.70181274414062","52.963844299316406","52.963844299316406","52.963844299316406","","","","","","","","",""
"1539","-6.894159317016602","-6.894159317016602","-6.894159317016602","188.70184326171875","188.70184326171875","188.70184326171875","52.874820709228516","52.874820709228516","52.874820709228516","","","","","","","","",""
"1540","-6.898856163024902","-6.898856163024902","-6.898856163024902","188.70298767089844","188.70298767089844","188.70298767089844","52.846839904785156","52.846839904785156","52.846839904785156","","","","","","","","",""
"1541","-6.904786109924316","-6.904786109924316","-6.904786109924316","188.70472717285156","188.70472717285156","188.70472717285156","52.72228240966797","52.72228240966797","52.72228240966797","","","","","","","","",""
"1542","-6.913627624511719","-6.913627624511719","-6.913627624511719","188.70681762695312","188.70681762695312","188.70681762695312","52.73577880859375","52.73577880859375","52.73577880859375","","","","","","","","",""
"1543","-6.917939186096191","-6.917939186096191","-6.917939186096191","188.70648193359375","188.70648193359375","188.70648193359375","52.6531982421875","52.6531982421875","52.6531982421875","","","","","","","","",""
"1544","-6.916443824768066","-6.916443824768066","-6.916443824768066","188.7078094482422","188.7078094482422","188.7078094482422","52.5659294128418","52.5659294128418","52.5659294128418","","","","","","","","",""
"1545","-6.916193962097168","-6.916193962097168","-6.916193962097168","188.70794677734375","188.70794677734375","188.70794677734375","52.492034912109375","52.492034912109375","52.492034912109375","","","","","","","","",""
"1546","-6.922677993774414","-6.922677993774414","-6.922677993774414","188.70838928222656","188.70838928222656","188.70838928222656","52.41575622558594","52.41575622558594","52.41575622558594","","","","","","","","",""
"1547","-6.930728912353516","-6.930728912353516","-6.930728912353516","188.70928955078125","188.70928955078125","188.70928955078125","52.42566680908203","52.42566680908203","52.42566680908203","","","","","","","","",""
"1548","-6.937502384185791","-6.937502384185791","-6.937502384185791","188.70924377441406","188.70924377441406","188.70924377441406","52.45870590209961","52.45870590209961","52.45870590209961","","","","","","","","",""
"1549","-6.945792198181152","-6.945792198181152","-6.945792198181152","188.70831298828125","188.70831298828125","188.70831298828125","52.398868560791016","52.398868560791016","52.398868560791016","","","","","","","","",""
"1550","-6.945689678192139","-6.945689678192139","-6.945689678192139","188.70887756347656","188.70887756347656","188.70887756347656","52.32465744018555","52.32465744018555","52.32465744018555","","","","","","","","",""
"1551","-6.953134536743164","-6.953134536743164","-6.953134536743164","188.70742797851562","188.70742797851562","188.70742797851562","52.205318450927734","52.205318450927734","52.205318450927734","","","","","","","","",""
"1552","-6.956882476806641","-6.956882476806641","-6.956882476806641","188.70700073242188","188.70700073242188","188.70700073242188","52.17304229736328","52.17304229736328","52.17304229736328","","","","","","","","",""
"1553","-6.963650226593018","-6.963650226593018","-6.963650226593018","188.70716857910156","188.70716857910156","188.70716857910156","52.155826568603516","52.155826568603516","52.155826568603516","","","","","","","","",""
"1554","-6.968954563140869","-6.968954563140869","-6.968954563140869","188.7069549560547","188.7069549560547","188.7069549560547","52.07944869995117","52.07944869995117","52.07944869995117","","","","","","","","",""
"1555","-6.973169326782227","-6.973169326782227","-6.973169326782227","188.70703125","188.70703125","188.70703125","52.00687789916992","52.00687789916992","52.00687789916992","","","","","","","","",""
"1556","-6.970985412597656","-6.970985412597656","-6.970985412597656","188.70616149902344","188.70616149902344","188.70616149902344","51.9487190246582","51.9487190246582","51.9487190246582","","","","","","","","",""
"1557","-6.971453666687012","-6.971453666687012","-6.971453666687012","188.70648193359375","188.70648193359375","188.70648193359375","51.91012191772461","51.91012191772461","51.91012191772461","","","","","","","","",""
"1558","-6.973212242126465","-6.973212242126465","-6.973212242126465","188.7091064453125","188.7091064453125","188.7091064453125","51.81888198852539","51.81888198852539","51.81888198852539","","","","","","","","",""
"1559","-6.975099563598633","-6.975099563598633","-6.975099563598633","188.7078094482422","188.7078094482422","188.7078094482422","51.743011474609375","51.743011474609375","51.743011474609375","","","","","","","","",""
"1560","-6.97740364074707","-6.97740364074707","-6.97740364074707","188.7076873779297","188.7076873779297","188.7076873779297","51.68159103393555","51.68159103393555","51.68159103393555","","","","","","","","",""
"1561","-6.980223178863525","-6.980223178863525","-6.980223178863525","188.70675659179688","188.70675659179688","188.70675659179688","51.61198425292969","51.61198425292969","51.61198425292969","","","","","","","","",""
"1562","-6.978926658630371","-6.978926658630371","-6.978926658630371","188.7071533203125","188.7071533203125","188.7071533203125","51.64989471435547","51.64989471435547","51.64989471435547","","","","","","","","",""
"1563","-6.977567672729492","-6.977567672729492","-6.977567672729492","188.7062225341797","188.7062225341797","188.7062225341797","51.590152740478516","51.590152740478516","51.590152740478516","","","","","","","","",""
"1564","-6.978220462799072","-6.978220462799072","-6.978220462799072","188.70623779296875","188.70623779296875","188.70623779296875","51.49959182739258","51.49959182739258","51.49959182739258","","","","","","","","",""
"1565","-6.976873397827148","-6.976873397827148","-6.976873397827148","188.70619201660156","188.70619201660156","188.70619201660156","51.468505859375","51.468505859375","51.468505859375","","","","","","","","",""
"1566","-6.979135990142822","-6.979135990142822","-6.979135990142822","188.70599365234375","188.70599365234375","188.70599365234375","51.436676025390625","51.436676025390625","51.436676025390625","","","","","","","","",""
"1567","-6.980200290679932","-6.980200290679932","-6.980200290679932","188.70530700683594","188.70530700683594","188.70530700683594","51.40365982055664","51.40365982055664","51.40365982055664","","","","","","","","",""
"1568","-6.977673053741455","-6.977673053741455","-6.977673053741455","188.7042999267578","188.7042999267578","188.7042999267578","51.3172721862793","51.3172721862793","51.3172721862793","","","","","","","","",""
"1569","-6.975820541381836","-6.975820541381836","-6.975820541381836","188.7047119140625","188.7047119140625","188.7047119140625","51.25973129272461","51.25973129272461","51.25973129272461","","","","","","","","",""
"1570","-6.976305961608887","-6.976305961608887","-6.976305961608887","188.7047882080078","188.7047882080078","188.7047882080078","51.26255798339844","51.26255798339844","51.26255798339844","","","","","","","","",""
"1571","-6.976133346557617","-6.976133346557617","-6.976133346557617","188.7047119140625","188.7047119140625","188.7047119140625","51.21687698364258","51.21687698364258","51.21687698364258","","","","","","","","",""
"1572","-6.97614049911499","-6.97614049911499","-6.97614049911499","188.7066192626953","188.7066192626953","188.7066192626953","51.10649871826172","51.10649871826172","51.10649871826172","","","","","","","","",""
"1573","-6.976317405700684","-6.976317405700684","-6.976317405700684","188.7074737548828","188.7074737548828","188.7074737548828","51.114044189453125","51.114044189453125","51.114044189453125","","","","","","","","",""
"1574","-6.9772844314575195","-6.9772844314575195","-6.9772844314575195","188.70689392089844","188.70689392089844","188.70689392089844","51.174110412597656","51.174110412597656","51.174110412597656","","","","","","","","",""
"1575","-6.974581718444824","-6.974581718444824","-6.974581718444824","188.70619201660156","188.70619201660156","188.70619201660156","51.13576126098633","51.13576126098633","51.13576126098633","","","","","","","","",""
"1576","-6.97233772277832","-6.97233772277832","-6.97233772277832","188.70655822753906","188.70655822753906","188.70655822753906","51.21949768066406","51.21949768066406","51.21949768066406","","","","","","","","",""
"1577","-6.972127437591553","-6.972127437591553","-6.972127437591553","188.70745849609375","188.70745849609375","188.70745849609375","51.1541862487793","51.1541862487793","51.1541862487793","","","","","","","","",""
"1578","-6.969387054443359","-6.969387054443359","-6.969387054443359","188.70831298828125","188.70831298828125","188.70831298828125","51.16505432128906","51.16505432128906","51.16505432128906","","","","","","","","",""
"1579","-6.968635082244873","-6.968635082244873","-6.968635082244873","188.70738220214844","188.70738220214844","188.70738220214844","51.28240203857422","51.28240203857422","51.28240203857422","","","","","","","","",""
"1580","-6.966091632843018","-6.966091632843018","-6.966091632843018","188.70751953125","188.70751953125","188.70751953125","51.301456451416016","51.301456451416016","51.301456451416016","","","","","","","","",""
"1581","-6.96552848815918","-6.96552848815918","-6.96552848815918","188.70899963378906","188.70899963378906","188.70899963378906","51.27656555175781","51.27656555175781","51.27656555175781","","","","","","","","",""
"1582","-6.962107181549072","-6.962107181549072","-6.962107181549072","188.709228515625","188.709228515625","188.709228515625","51.29169464111328","51.29169464111328","51.29169464111328","","","","","","","","",""
"1583","-6.956601142883301","-6.956601142883301","-6.956601142883301","188.70892333984375","188.70892333984375","188.70892333984375","51.34549331665039","51.34549331665039","51.34549331665039","","","","","","","","",""
"1584","-6.956251621246338","-6.956251621246338","-6.956251621246338","188.70751953125","188.70751953125","188.70751953125","51.36198806762695","51.36198806762695","51.36198806762695","","","","","","","","",""
"1585","-6.951897144317627","-6.951897144317627","-6.951897144317627","188.7074432373047","188.7074432373047","188.7074432373047","51.42100524902344","51.42100524902344","51.42100524902344","","","","","","","","",""
"1586","-6.949332237243652","-6.949332237243652","-6.949332237243652","188.70767211914062","188.70767211914062","188.70767211914062","51.434181213378906","51.434181213378906","51.434181213378906","","","","","","","","",""
"1587","-6.948394298553467","-6.948394298553467","-6.948394298553467","188.70762634277344","188.70762634277344","188.70762634277344","51.39970779418945","51.39970779418945","51.39970779418945","","","","","","","","",""
"1588","-6.949130535125732","-6.949130535125732","-6.949130535125732","188.70742797851562","188.70742797851562","188.70742797851562","51.472957611083984","51.472957611083984","51.472957611083984","","","","","","","","",""
"1589","-6.9471845626831055","-6.9471845626831055","-6.9471845626831055","188.70709228515625","188.70709228515625","188.70709228515625","51.511322021484375","51.511322021484375","51.511322021484375","","","","","","","","",""
"1590","-6.948947429656982","-6.948947429656982","-6.948947429656982","188.7073211669922","188.7073211669922","188.7073211669922","51.63571548461914","51.63571548461914","51.63571548461914","","","","","","","","",""
"1591","-6.9560441970825195","-6.9560441970825195","-6.9560441970825195","188.7078857421875","188.7078857421875","188.7078857421875","51.62672805786133","51.62672805786133","51.62672805786133","","","","","","","","",""
